file,race,gender,age,condition,system,detected,confidence
val/9018.jpg,Latino_Hispanic,Female,3-9,dim,InsightFace (SCRFD),False,0.0
val/4354.jpg,Latino_Hispanic,Female,50-59,standard,DeepFace (RetinaFace),True,0.99
val/4354.jpg,Latino_Hispanic,Female,50-59,standard,InsightFace (SCRFD),False,0.0
val/4354.jpg,Latino_Hispanic,Female,50-59,dim,DeepFace (RetinaFace),True,0.99
val/4354.jpg,Latino_Hispanic,Female,50-59,dim,InsightFace (SCRFD),False,0.0
val/523.jpg,Latino_Hispanic,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/523.jpg,Latino_Hispanic,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/523.jpg,Latino_Hispanic,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/523.jpg,Latino_Hispanic,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/7085.jpg,Latino_Hispanic,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/7085.jpg,Latino_Hispanic,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/7085.jpg,Latino_Hispanic,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/7085.jpg,Latino_Hispanic,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/9488.jpg,Latino_Hispanic,Male,60-69,standard,DeepFace (RetinaFace),True,1.0
val/9488.jpg,Latino_Hispanic,Male,60-69,standard,InsightFace (SCRFD),False,0.0
val/9488.jpg,Latino_Hispanic,Male,60-69,dim,DeepFace (RetinaFace),True,1.0
val/9488.jpg,Latino_Hispanic,Male,60-69,dim,InsightFace (SCRFD),False,0.0
val/6960.jpg,Latino_Hispanic,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/6960.jpg,Latino_Hispanic,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/6960.jpg,Latino_Hispanic,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/6960.jpg,Latino_Hispanic,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/2951.jpg,Latino_Hispanic,Female,3-9,standard,DeepFace (RetinaFace),True,1.0
val/2951.jpg,Latino_Hispanic,Female,3-9,standard,InsightFace (SCRFD),False,0.0
val/2951.jpg,Latino_Hispanic,Female,3-9,dim,DeepFace (RetinaFace),True,1.0
val/2951.jpg,Latino_Hispanic,Female,3-9,dim,InsightFace (SCRFD),False,0.0
val/1274.jpg,Latino_Hispanic,Male,50-59,standard,DeepFace (RetinaFace),True,1.0
val/1274.jpg,Latino_Hispanic,Male,50-59,standard,InsightFace (SCRFD),False,0.0
val/1274.jpg,Latino_Hispanic,Male,50-59,dim,DeepFace (RetinaFace),True,1.0
val/1274.jpg,Latino_Hispanic,Male,50-59,dim,InsightFace (SCRFD),False,0.0
val/2936.jpg,Latino_Hispanic,Female,10-19,standard,DeepFace (RetinaFace),True,1.0
val/2936.jpg,Latino_Hispanic,Female,10-19,standard,InsightFace (SCRFD),False,0.0
val/2936.jpg,Latino_Hispanic,Female,10-19,dim,DeepFace (RetinaFace),True,1.0
val/2936.jpg,Latino_Hispanic,Female,10-19,dim,InsightFace (SCRFD),False,0.0
val/8392.jpg,Latino_Hispanic,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/8392.jpg,Latino_Hispanic,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/8392.jpg,Latino_Hispanic,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/8392.jpg,Latino_Hispanic,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/3844.jpg,Latino_Hispanic,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/3844.jpg,Latino_Hispanic,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/3844.jpg,Latino_Hispanic,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/3844.jpg,Latino_Hispanic,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/5149.jpg,Latino_Hispanic,Male,10-19,standard,DeepFace (RetinaFace),True,1.0
val/5149.jpg,Latino_Hispanic,Male,10-19,standard,InsightFace (SCRFD),False,0.0
val/5149.jpg,Latino_Hispanic,Male,10-19,dim,DeepFace (RetinaFace),True,1.0
val/5149.jpg,Latino_Hispanic,Male,10-19,dim,InsightFace (SCRFD),False,0.0
val/7479.jpg,Latino_Hispanic,Male,3-9,standard,DeepFace (RetinaFace),True,1.0
val/7479.jpg,Latino_Hispanic,Male,3-9,standard,InsightFace (SCRFD),False,0.0
val/7479.jpg,Latino_Hispanic,Male,3-9,dim,DeepFace (RetinaFace),True,1.0
val/7479.jpg,Latino_Hispanic,Male,3-9,dim,InsightFace (SCRFD),False,0.0
val/8664.jpg,Latino_Hispanic,Male,3-9,standard,DeepFace (RetinaFace),True,1.0
val/8664.jpg,Latino_Hispanic,Male,3-9,standard,InsightFace (SCRFD),False,0.0
val/8664.jpg,Latino_Hispanic,Male,3-9,dim,DeepFace (RetinaFace),True,1.0
val/8664.jpg,Latino_Hispanic,Male,3-9,dim,InsightFace (SCRFD),False,0.0
val/492.jpg,Latino_Hispanic,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/492.jpg,Latino_Hispanic,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/492.jpg,Latino_Hispanic,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/492.jpg,Latino_Hispanic,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/8566.jpg,Latino_Hispanic,Male,3-9,standard,DeepFace (RetinaFace),True,1.0
val/8566.jpg,Latino_Hispanic,Male,3-9,standard,InsightFace (SCRFD),False,0.0
val/8566.jpg,Latino_Hispanic,Male,3-9,dim,DeepFace (RetinaFace),True,1.0
val/8566.jpg,Latino_Hispanic,Male,3-9,dim,InsightFace (SCRFD),False,0.0
val/550.jpg,Latino_Hispanic,Female,50-59,standard,DeepFace (RetinaFace),True,1.0
val/550.jpg,Latino_Hispanic,Female,50-59,standard,InsightFace (SCRFD),False,0.0
val/550.jpg,Latino_Hispanic,Female,50-59,dim,DeepFace (RetinaFace),True,1.0
val/550.jpg,Latino_Hispanic,Female,50-59,dim,InsightFace (SCRFD),False,0.0
val/5884.jpg,Latino_Hispanic,Female,60-69,standard,DeepFace (RetinaFace),True,1.0
val/5884.jpg,Latino_Hispanic,Female,60-69,standard,InsightFace (SCRFD),False,0.0
val/5884.jpg,Latino_Hispanic,Female,60-69,dim,DeepFace (RetinaFace),True,1.0
val/5884.jpg,Latino_Hispanic,Female,60-69,dim,InsightFace (SCRFD),False,0.0
val/5355.jpg,Latino_Hispanic,Female,50-59,standard,DeepFace (RetinaFace),True,1.0
val/5355.jpg,Latino_Hispanic,Female,50-59,standard,InsightFace (SCRFD),False,0.0
val/5355.jpg,Latino_Hispanic,Female,50-59,dim,DeepFace (RetinaFace),True,1.0
val/5355.jpg,Latino_Hispanic,Female,50-59,dim,InsightFace (SCRFD),False,0.0
val/1178.jpg,Latino_Hispanic,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/1178.jpg,Latino_Hispanic,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/1178.jpg,Latino_Hispanic,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/1178.jpg,Latino_Hispanic,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/10115.jpg,Latino_Hispanic,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/10115.jpg,Latino_Hispanic,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/10115.jpg,Latino_Hispanic,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/10115.jpg,Latino_Hispanic,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/9005.jpg,Latino_Hispanic,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/9005.jpg,Latino_Hispanic,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/9005.jpg,Latino_Hispanic,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/9005.jpg,Latino_Hispanic,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/3019.jpg,Latino_Hispanic,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/3019.jpg,Latino_Hispanic,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/3019.jpg,Latino_Hispanic,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/3019.jpg,Latino_Hispanic,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/9036.jpg,Latino_Hispanic,Female,10-19,standard,DeepFace (RetinaFace),True,1.0
val/9036.jpg,Latino_Hispanic,Female,10-19,standard,InsightFace (SCRFD),False,0.0
val/9036.jpg,Latino_Hispanic,Female,10-19,dim,DeepFace (RetinaFace),True,1.0
val/9036.jpg,Latino_Hispanic,Female,10-19,dim,InsightFace (SCRFD),False,0.0
val/5129.jpg,Latino_Hispanic,Male,10-19,standard,DeepFace (RetinaFace),True,1.0
val/5129.jpg,Latino_Hispanic,Male,10-19,standard,InsightFace (SCRFD),False,0.0
val/5129.jpg,Latino_Hispanic,Male,10-19,dim,DeepFace (RetinaFace),True,1.0
val/5129.jpg,Latino_Hispanic,Male,10-19,dim,InsightFace (SCRFD),False,0.0
val/4176.jpg,Latino_Hispanic,Male,10-19,standard,DeepFace (RetinaFace),True,1.0
val/4176.jpg,Latino_Hispanic,Male,10-19,standard,InsightFace (SCRFD),False,0.0
val/4176.jpg,Latino_Hispanic,Male,10-19,dim,DeepFace (RetinaFace),True,1.0
val/4176.jpg,Latino_Hispanic,Male,10-19,dim,InsightFace (SCRFD),False,0.0
val/2430.jpg,Latino_Hispanic,Male,40-49,standard,DeepFace (RetinaFace),True,0.99
val/2430.jpg,Latino_Hispanic,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/2430.jpg,Latino_Hispanic,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/2430.jpg,Latino_Hispanic,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/3227.jpg,Latino_Hispanic,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/3227.jpg,Latino_Hispanic,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/3227.jpg,Latino_Hispanic,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/3227.jpg,Latino_Hispanic,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/792.jpg,Latino_Hispanic,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/792.jpg,Latino_Hispanic,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/792.jpg,Latino_Hispanic,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/792.jpg,Latino_Hispanic,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/1905.jpg,Latino_Hispanic,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/1905.jpg,Latino_Hispanic,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/1905.jpg,Latino_Hispanic,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/1905.jpg,Latino_Hispanic,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/10265.jpg,Latino_Hispanic,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/10265.jpg,Latino_Hispanic,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/10265.jpg,Latino_Hispanic,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/10265.jpg,Latino_Hispanic,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/4989.jpg,Latino_Hispanic,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/4989.jpg,Latino_Hispanic,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/4989.jpg,Latino_Hispanic,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/4989.jpg,Latino_Hispanic,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/1747.jpg,Latino_Hispanic,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/1747.jpg,Latino_Hispanic,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/1747.jpg,Latino_Hispanic,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/1747.jpg,Latino_Hispanic,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/8681.jpg,Latino_Hispanic,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/8681.jpg,Latino_Hispanic,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/8681.jpg,Latino_Hispanic,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/8681.jpg,Latino_Hispanic,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/10758.jpg,Latino_Hispanic,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/10758.jpg,Latino_Hispanic,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/10758.jpg,Latino_Hispanic,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/10758.jpg,Latino_Hispanic,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/3164.jpg,Latino_Hispanic,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/3164.jpg,Latino_Hispanic,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/3164.jpg,Latino_Hispanic,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/3164.jpg,Latino_Hispanic,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/5250.jpg,Latino_Hispanic,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/5250.jpg,Latino_Hispanic,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/5250.jpg,Latino_Hispanic,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/5250.jpg,Latino_Hispanic,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/4559.jpg,Latino_Hispanic,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/4559.jpg,Latino_Hispanic,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/4559.jpg,Latino_Hispanic,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/4559.jpg,Latino_Hispanic,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/6599.jpg,Latino_Hispanic,Male,60-69,standard,DeepFace (RetinaFace),True,1.0
val/6599.jpg,Latino_Hispanic,Male,60-69,standard,InsightFace (SCRFD),False,0.0
val/6599.jpg,Latino_Hispanic,Male,60-69,dim,DeepFace (RetinaFace),True,1.0
val/6599.jpg,Latino_Hispanic,Male,60-69,dim,InsightFace (SCRFD),False,0.0
val/8564.jpg,Latino_Hispanic,Female,3-9,standard,DeepFace (RetinaFace),True,1.0
val/8564.jpg,Latino_Hispanic,Female,3-9,standard,InsightFace (SCRFD),False,0.0
val/8564.jpg,Latino_Hispanic,Female,3-9,dim,DeepFace (RetinaFace),True,1.0
val/8564.jpg,Latino_Hispanic,Female,3-9,dim,InsightFace (SCRFD),False,0.0
val/6289.jpg,Latino_Hispanic,Male,3-9,standard,DeepFace (RetinaFace),True,1.0
val/6289.jpg,Latino_Hispanic,Male,3-9,standard,InsightFace (SCRFD),False,0.0
val/6289.jpg,Latino_Hispanic,Male,3-9,dim,DeepFace (RetinaFace),True,1.0
val/6289.jpg,Latino_Hispanic,Male,3-9,dim,InsightFace (SCRFD),False,0.0
val/6393.jpg,Latino_Hispanic,Male,10-19,standard,DeepFace (RetinaFace),True,1.0
val/6393.jpg,Latino_Hispanic,Male,10-19,standard,InsightFace (SCRFD),True,0.8123193979263306
val/6393.jpg,Latino_Hispanic,Male,10-19,dim,DeepFace (RetinaFace),True,1.0
val/6393.jpg,Latino_Hispanic,Male,10-19,dim,InsightFace (SCRFD),True,0.8039292693138123
val/10537.jpg,Latino_Hispanic,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/10537.jpg,Latino_Hispanic,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/10537.jpg,Latino_Hispanic,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/10537.jpg,Latino_Hispanic,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/6635.jpg,Latino_Hispanic,Male,20-29,standard,DeepFace (RetinaFace),True,1.0
val/6635.jpg,Latino_Hispanic,Male,20-29,standard,InsightFace (SCRFD),False,0.0
val/6635.jpg,Latino_Hispanic,Male,20-29,dim,DeepFace (RetinaFace),True,1.0
val/6635.jpg,Latino_Hispanic,Male,20-29,dim,InsightFace (SCRFD),False,0.0
val/1716.jpg,Latino_Hispanic,Female,10-19,standard,DeepFace (RetinaFace),True,1.0
val/1716.jpg,Latino_Hispanic,Female,10-19,standard,InsightFace (SCRFD),False,0.0
val/1716.jpg,Latino_Hispanic,Female,10-19,dim,DeepFace (RetinaFace),True,1.0
val/1716.jpg,Latino_Hispanic,Female,10-19,dim,InsightFace (SCRFD),False,0.0
val/7330.jpg,Latino_Hispanic,Male,50-59,standard,DeepFace (RetinaFace),True,1.0
val/7330.jpg,Latino_Hispanic,Male,50-59,standard,InsightFace (SCRFD),False,0.0
val/7330.jpg,Latino_Hispanic,Male,50-59,dim,DeepFace (RetinaFace),True,1.0
val/7330.jpg,Latino_Hispanic,Male,50-59,dim,InsightFace (SCRFD),False,0.0
val/3008.jpg,Latino_Hispanic,Female,40-49,standard,DeepFace (RetinaFace),True,1.0
val/3008.jpg,Latino_Hispanic,Female,40-49,standard,InsightFace (SCRFD),False,0.0
val/3008.jpg,Latino_Hispanic,Female,40-49,dim,DeepFace (RetinaFace),True,1.0
val/3008.jpg,Latino_Hispanic,Female,40-49,dim,InsightFace (SCRFD),False,0.0
val/8377.jpg,Latino_Hispanic,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/8377.jpg,Latino_Hispanic,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/8377.jpg,Latino_Hispanic,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/8377.jpg,Latino_Hispanic,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/5372.jpg,Latino_Hispanic,Female,30-39,standard,DeepFace (RetinaFace),True,1.0
val/5372.jpg,Latino_Hispanic,Female,30-39,standard,InsightFace (SCRFD),False,0.0
val/5372.jpg,Latino_Hispanic,Female,30-39,dim,DeepFace (RetinaFace),True,1.0
val/5372.jpg,Latino_Hispanic,Female,30-39,dim,InsightFace (SCRFD),False,0.0
val/419.jpg,Latino_Hispanic,Female,40-49,standard,DeepFace (RetinaFace),True,1.0
val/419.jpg,Latino_Hispanic,Female,40-49,standard,InsightFace (SCRFD),False,0.0
val/419.jpg,Latino_Hispanic,Female,40-49,dim,DeepFace (RetinaFace),True,1.0
val/419.jpg,Latino_Hispanic,Female,40-49,dim,InsightFace (SCRFD),False,0.0
val/10921.jpg,Latino_Hispanic,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/10921.jpg,Latino_Hispanic,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/10921.jpg,Latino_Hispanic,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/10921.jpg,Latino_Hispanic,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/3793.jpg,Latino_Hispanic,Female,10-19,standard,DeepFace (RetinaFace),True,1.0
val/3793.jpg,Latino_Hispanic,Female,10-19,standard,InsightFace (SCRFD),False,0.0
val/3793.jpg,Latino_Hispanic,Female,10-19,dim,DeepFace (RetinaFace),True,1.0
val/3793.jpg,Latino_Hispanic,Female,10-19,dim,InsightFace (SCRFD),False,0.0
val/2979.jpg,Latino_Hispanic,Female,10-19,standard,DeepFace (RetinaFace),True,1.0
val/2979.jpg,Latino_Hispanic,Female,10-19,standard,InsightFace (SCRFD),False,0.0
val/2979.jpg,Latino_Hispanic,Female,10-19,dim,DeepFace (RetinaFace),True,1.0
val/2979.jpg,Latino_Hispanic,Female,10-19,dim,InsightFace (SCRFD),False,0.0
val/2616.jpg,Latino_Hispanic,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/2616.jpg,Latino_Hispanic,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/2616.jpg,Latino_Hispanic,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/2616.jpg,Latino_Hispanic,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/6253.jpg,Latino_Hispanic,Female,10-19,standard,DeepFace (RetinaFace),True,1.0
val/6253.jpg,Latino_Hispanic,Female,10-19,standard,InsightFace (SCRFD),False,0.0
val/6253.jpg,Latino_Hispanic,Female,10-19,dim,DeepFace (RetinaFace),True,1.0
val/6253.jpg,Latino_Hispanic,Female,10-19,dim,InsightFace (SCRFD),False,0.0
val/2445.jpg,Latino_Hispanic,Female,3-9,standard,DeepFace (RetinaFace),True,1.0
val/2445.jpg,Latino_Hispanic,Female,3-9,standard,InsightFace (SCRFD),False,0.0
val/2445.jpg,Latino_Hispanic,Female,3-9,dim,DeepFace (RetinaFace),True,1.0
val/2445.jpg,Latino_Hispanic,Female,3-9,dim,InsightFace (SCRFD),False,0.0
val/10838.jpg,Latino_Hispanic,Female,40-49,standard,DeepFace (RetinaFace),True,1.0
val/10838.jpg,Latino_Hispanic,Female,40-49,standard,InsightFace (SCRFD),False,0.0
val/10838.jpg,Latino_Hispanic,Female,40-49,dim,DeepFace (RetinaFace),True,1.0
val/10838.jpg,Latino_Hispanic,Female,40-49,dim,InsightFace (SCRFD),False,0.0
val/7761.jpg,Latino_Hispanic,Female,3-9,standard,DeepFace (RetinaFace),True,1.0
val/7761.jpg,Latino_Hispanic,Female,3-9,standard,InsightFace (SCRFD),False,0.0
val/7761.jpg,Latino_Hispanic,Female,3-9,dim,DeepFace (RetinaFace),True,1.0
val/7761.jpg,Latino_Hispanic,Female,3-9,dim,InsightFace (SCRFD),False,0.0
val/8531.jpg,Latino_Hispanic,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/8531.jpg,Latino_Hispanic,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/8531.jpg,Latino_Hispanic,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/8531.jpg,Latino_Hispanic,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/4945.jpg,Latino_Hispanic,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/4945.jpg,Latino_Hispanic,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/4945.jpg,Latino_Hispanic,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/4945.jpg,Latino_Hispanic,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/9387.jpg,Latino_Hispanic,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/9387.jpg,Latino_Hispanic,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/9387.jpg,Latino_Hispanic,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/9387.jpg,Latino_Hispanic,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/4298.jpg,Latino_Hispanic,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/4298.jpg,Latino_Hispanic,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/4298.jpg,Latino_Hispanic,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/4298.jpg,Latino_Hispanic,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/4779.jpg,Latino_Hispanic,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/4779.jpg,Latino_Hispanic,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/4779.jpg,Latino_Hispanic,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/4779.jpg,Latino_Hispanic,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/10493.jpg,Latino_Hispanic,Male,40-49,standard,DeepFace (RetinaFace),True,1.0
val/10493.jpg,Latino_Hispanic,Male,40-49,standard,InsightFace (SCRFD),False,0.0
val/10493.jpg,Latino_Hispanic,Male,40-49,dim,DeepFace (RetinaFace),True,1.0
val/10493.jpg,Latino_Hispanic,Male,40-49,dim,InsightFace (SCRFD),False,0.0
val/3762.jpg,Latino_Hispanic,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/3762.jpg,Latino_Hispanic,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/3762.jpg,Latino_Hispanic,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/3762.jpg,Latino_Hispanic,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/2346.jpg,Latino_Hispanic,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/2346.jpg,Latino_Hispanic,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/2346.jpg,Latino_Hispanic,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/2346.jpg,Latino_Hispanic,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/6782.jpg,Latino_Hispanic,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/6782.jpg,Latino_Hispanic,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/6782.jpg,Latino_Hispanic,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/6782.jpg,Latino_Hispanic,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/4553.jpg,Latino_Hispanic,Male,50-59,standard,DeepFace (RetinaFace),True,1.0
val/4553.jpg,Latino_Hispanic,Male,50-59,standard,InsightFace (SCRFD),False,0.0
val/4553.jpg,Latino_Hispanic,Male,50-59,dim,DeepFace (RetinaFace),True,1.0
val/4553.jpg,Latino_Hispanic,Male,50-59,dim,InsightFace (SCRFD),False,0.0
val/8706.jpg,Latino_Hispanic,Male,10-19,standard,DeepFace (RetinaFace),True,1.0
val/8706.jpg,Latino_Hispanic,Male,10-19,standard,InsightFace (SCRFD),False,0.0
val/8706.jpg,Latino_Hispanic,Male,10-19,dim,DeepFace (RetinaFace),True,1.0
val/8706.jpg,Latino_Hispanic,Male,10-19,dim,InsightFace (SCRFD),False,0.0
val/6317.jpg,Latino_Hispanic,Female,3-9,standard,DeepFace (RetinaFace),True,1.0
val/6317.jpg,Latino_Hispanic,Female,3-9,standard,InsightFace (SCRFD),False,0.0
val/6317.jpg,Latino_Hispanic,Female,3-9,dim,DeepFace (RetinaFace),True,1.0
val/6317.jpg,Latino_Hispanic,Female,3-9,dim,InsightFace (SCRFD),False,0.0
val/586.jpg,Latino_Hispanic,Female,40-49,standard,DeepFace (RetinaFace),True,1.0
val/586.jpg,Latino_Hispanic,Female,40-49,standard,InsightFace (SCRFD),False,0.0
val/586.jpg,Latino_Hispanic,Female,40-49,dim,DeepFace (RetinaFace),True,1.0
val/586.jpg,Latino_Hispanic,Female,40-49,dim,InsightFace (SCRFD),False,0.0
val/862.jpg,Latino_Hispanic,Male,3-9,standard,DeepFace (RetinaFace),True,1.0
val/862.jpg,Latino_Hispanic,Male,3-9,standard,InsightFace (SCRFD),False,0.0
val/862.jpg,Latino_Hispanic,Male,3-9,dim,DeepFace (RetinaFace),True,1.0
val/862.jpg,Latino_Hispanic,Male,3-9,dim,InsightFace (SCRFD),False,0.0
val/4398.jpg,Latino_Hispanic,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
val/4398.jpg,Latino_Hispanic,Female,20-29,standard,InsightFace (SCRFD),False,0.0
val/4398.jpg,Latino_Hispanic,Female,20-29,dim,DeepFace (RetinaFace),True,1.0
val/4398.jpg,Latino_Hispanic,Female,20-29,dim,InsightFace (SCRFD),False,0.0
val/8578.jpg,Latino_Hispanic,Male,30-39,standard,DeepFace (RetinaFace),True,1.0
val/8578.jpg,Latino_Hispanic,Male,30-39,standard,InsightFace (SCRFD),False,0.0
val/8578.jpg,Latino_Hispanic,Male,30-39,dim,DeepFace (RetinaFace),True,1.0
val/8578.jpg,Latino_Hispanic,Male,30-39,dim,InsightFace (SCRFD),False,0.0
val/1577.jpg,Latino_Hispanic,Female,20-29,standard,DeepFace (RetinaFace),True,1.0
